Period,nsa,sf,sa,sa_4week
5/21/1977,"293,000",78.3,"375,000","378,750"
5/28/1977,"298,000",78.4,"381,000","380,250"
6/4/1977,"283,000",78.1,"363,000","375,000"
6/11/1977,"308,000",86.3,"358,000","369,250"
6/18/1977,"310,000",86.4,"359,000","365,250"
6/25/1977,"321,000",88.1,"365,000","361,250"
7/2/1977,"348,000",99.5,"350,000","358,000"
7/9/1977,"431,000",119.4,"361,000","358,750"
7/16/1977,"424,000",115.8,"366,000","360,500"
7/23/1977,"391,000",107.2,"365,000","360,500"
7/30/1977,"380,000",104.2,"365,000","364,250"
8/6/1977,"379,000",100.3,"378,000","368,500"
8/13/1977,"319,000",89.1,"359,000","366,750"
8/20/1977,"298,000",81.3,"367,000","367,250"
8/27/1977,"282,000",77.4,"365,000","367,250"
9/3/1977,"289,000",77.4,"374,000","366,250"
9/10/1977,"260,000",72.4,"359,000","366,250"
9/17/1977,"289,000",80,"362,000","365,000"
9/24/1977,"293,000",77.3,"380,000","368,750"
10/1/1977,"275,000",79.3,"348,000","362,250"
10/8/1977,"345,000",94.6,"365,000","363,750"
10/15/1977,"287,000",80.2,"358,000","362,750"
10/22/1977,"322,000",85.9,"375,000","361,500"
10/29/1977,"309,000",88.6,"349,000","361,750"
11/5/1977,"352,000",96.3,"366,000","362,000"
11/12/1977,"310,000",93,"334,000","356,000"
11/19/1977,"367,000",102.3,"360,000","352,250"
11/26/1977,"342,000",96.7,"354,000","353,500"
12/3/1977,"430,000",117.4,"367,000","353,750"
12/10/1977,"448,000",123.2,"364,000","361,250"
12/17/1977,"412,000",114.8,"359,000","361,000"
12/24/1977,"450,000",131,"344,000","358,500"
12/31/1977,"535,000",147.1,"364,000","357,750"
1/7/1978,"559,000",161.8,"346,000","353,250"
1/14/1978,"579,000",168.9,"343,000","349,250"
1/21/1978,"500,000",142.1,"352,000","351,250"
1/28/1978,"445,000",122.8,"363,000","351,000"
2/4/1978,"447,000",124.1,"360,000","354,500"
2/11/1978,"438,000",117.4,"373,000","362,000"
2/18/1978,"455,000",106,"429,000","381,250"
2/25/1978,"372,000",100.5,"371,000","383,250"
3/4/1978,"360,000",101.8,"355,000","382,000"
3/11/1978,"342,000",95.5,"359,000","378,500"
3/18/1978,"302,000",87.2,"347,000","358,000"
3/25/1978,"280,000",83.6,"335,000","349,000"
4/1/1978,"278,000",83.7,"333,000","343,500"
4/8/1978,"338,000",97.9,"345,000","340,000"
4/15/1978,"279,000",90.6,"309,000","330,500"
4/22/1978,"277,000",86.9,"319,000","326,500"
4/29/1978,"269,000",83.3,"324,000","324,250"
5/6/1978,"291,000",87.3,"334,000","321,500"
5/13/1978,"268,000",83.4,"322,000","324,750"
5/20/1978,"266,000",80,"334,000","328,500"
5/27/1978,"256,000",80.5,"318,000","327,000"
6/3/1978,"242,000",78.4,"310,000","321,000"
6/10/1978,"292,000",88.2,"331,000","323,250"
6/17/1978,"287,000",88.2,"326,000","321,250"
6/24/1978,"297,000",90.2,"330,000","324,250"
7/1/1978,"347,000",99.9,"348,000","333,750"
7/8/1978,"428,000",120.3,"356,000","340,000"
7/15/1978,"421,000",119.7,"352,000","346,500"
7/22/1978,"387,000",111,"349,000","351,250"
7/29/1978,"371,000",107.1,"346,000","350,750"
8/5/1978,"376,000",103.1,"365,000","353,000"
8/12/1978,"326,000",92.3,"354,000","353,500"
8/19/1978,"287,000",83.7,"343,000","352,000"
8/26/1978,"264,000",79.4,"333,000","348,750"
9/2/1978,"249,000",79.7,"313,000","335,750"
9/9/1978,"246,000",73.2,"337,000","331,500"
9/16/1978,"262,000",81.6,"322,000","326,250"
9/23/1978,"254,000",78.7,"323,000","323,750"
9/30/1978,"249,000",78.5,"318,000","325,000"
10/7/1978,"323,000",94.4,"343,000","326,500"
10/14/1978,"262,000",82.8,"316,000","325,000"
10/21/1978,"287,000",85,"338,000","328,750"
10/28/1978,"280,000",88.9,"316,000","328,250"
11/4/1978,"302,000",95.6,"317,000","321,750"
11/11/1978,"286,000",94.2,"304,000","318,750"
11/18/1978,"345,000",100.9,"342,000","319,750"
11/25/1978,"350,000",97.7,"359,000","330,500"
12/2/1978,"427,000",113.6,"377,000","345,500"
12/9/1978,"427,000",124.4,"344,000","355,500"
12/16/1978,"390,000",112.6,"347,000","356,750"
12/23/1978,"447,000",127.2,"352,000","355,000"
12/30/1978,"515,000",143.9,"358,000","350,250"
1/6/1979,"559,000",155.8,"359,000","354,000"
1/13/1979,"680,000",173.8,"392,000","365,250"
1/20/1979,"488,000",145,"337,000","361,500"
1/27/1979,"423,000",123.6,"342,000","357,500"
2/3/1979,"424,000",121.7,"348,000","354,750"
2/10/1979,"418,000",116.7,"359,000","346,500"
2/17/1979,"384,000",104.7,"367,000","354,000"
2/24/1979,"364,000",101.2,"360,000","358,500"
3/3/1979,"358,000",101,"355,000","360,250"
3/10/1979,"346,000",95.4,"363,000","361,250"
3/17/1979,"315,000",87.9,"359,000","359,250"
3/24/1979,"296,000",83.9,"353,000","357,500"
3/31/1979,"300,000",83.2,"360,000","358,750"
4/7/1979,"449,000",96.7,"465,000","384,250"
4/14/1979,"424,000",92.7,"457,000","408,750"
4/21/1979,"340,000",88.9,"383,000","416,250"
4/28/1979,"303,000",85,"357,000","415,500"
5/5/1979,"307,000",87.2,"353,000","387,500"
5/12/1979,"290,000",84.5,"344,000","359,250"
5/19/1979,"280,000",81,"346,000","350,000"
5/26/1979,"287,000",82.3,"349,000","348,000"
6/2/1979,"262,000",78.1,"336,000","343,750"
6/9/1979,"322,000",88.4,"365,000","349,000"
6/16/1979,"312,000",89.1,"351,000","350,250"
6/23/1979,"343,000",90.8,"379,000","357,750"
6/30/1979,"366,000",99.5,"369,000","366,000"
7/7/1979,"458,000",124.5,"368,000","366,750"
7/14/1979,"446,000",121.4,"368,000","371,000"
7/21/1979,"445,000",112.7,"395,000","375,000"
7/28/1979,"417,000",108,"386,000","379,250"
8/4/1979,"428,000",104.1,"412,000","390,250"
8/11/1979,"360,000",93.3,"386,000","394,750"
8/18/1979,"329,000",85.2,"387,000","392,750"
8/25/1979,"313,000",80.4,"390,000","393,750"
9/1/1979,"312,000",80.4,"389,000","388,000"
9/8/1979,"285,000",75.4,"378,000","386,000"
9/15/1979,"311,000",81,"384,000","385,250"
9/22/1979,"309,000",79.7,"388,000","384,750"
9/29/1979,"303,000",77.8,"390,000","385,000"
10/6/1979,"379,000",92.2,"412,000","393,500"
10/13/1979,"335,000",85.4,"393,000","395,750"
10/20/1979,"342,000",84.3,"406,000","400,250"
10/27/1979,"353,000",88.7,"398,000","402,250"
11/3/1979,"372,000",94.3,"395,000","398,000"
11/10/1979,"392,000",94.9,"414,000","403,250"
11/17/1979,"401,000",93.3,"430,000","409,250"
11/24/1979,"379,000",91.8,"414,000","413,250"
12/1/1979,"513,000",123.4,"416,000","418,500"
12/8/1979,"521,000",125.7,"415,000","418,750"
12/15/1979,"455,000",110.7,"411,000","414,000"
12/22/1979,"580,000",123.4,"471,000","428,250"
12/29/1979,"596,000",139.3,"428,000","431,250"
1/5/1980,"574,000",145.9,"394,000","426,000"
1/12/1980,"804,000",198.6,"405,000","424,500"
1/19/1980,"648,000",145.4,"446,000","418,250"
1/26/1980,"515,000",125.1,"412,000","414,250"
2/2/1980,"471,000",116.5,"404,000","416,750"
2/9/1980,"493,000",116.2,"425,000","421,750"
2/16/1980,"418,000",100.8,"415,000","414,000"
2/23/1980,"415,000",97,"428,000","418,000"
3/1/1980,"407,000",99.5,"409,000","419,250"
3/8/1980,"413,000",98.9,"418,000","417,500"
3/15/1980,"398,000",92.1,"432,000","421,750"
3/22/1980,"392,000",90.2,"435,000","423,500"
3/29/1980,"399,000",84.2,"475,000","440,000"
4/5/1980,"451,000",97.3,"464,000","451,500"
4/12/1980,"535,000",98.4,"544,000","479,500"
4/19/1980,"495,000",90.4,"548,000","507,750"
4/26/1980,"482,000",85.6,"563,000","529,750"
5/3/1980,"491,000",86,"572,000","556,750"
5/10/1980,"526,000",87.6,"601,000","571,000"
5/17/1980,"539,000",84,"642,000","594,500"
5/24/1980,"525,000",83.9,"627,000","610,500"
5/31/1980,"477,000",74.8,"637,000","626,750"
6/7/1980,"562,000",92.3,"610,000","629,000"
6/14/1980,"511,000",86.5,"592,000","616,500"
6/21/1980,"529,000",88.3,"599,000","609,500"
6/28/1980,"563,000",89.9,"627,000","607,000"
7/5/1980,"584,000",100.9,"579,000","599,250"
7/12/1980,"643,000",120.7,"533,000","584,500"
7/19/1980,"628,000",110.7,"567,000","576,500"
7/26/1980,"569,000",102,"558,000","559,250"
8/2/1980,"536,000",94.3,"569,000","556,750"
8/9/1980,"494,000",92.6,"533,000","556,750"
8/16/1980,"435,000",83.1,"525,000","546,250"
8/23/1980,"410,000",80.2,"512,000","534,750"
8/30/1980,"397,000",79.2,"502,000","518,000"
9/6/1980,"374,000",73.3,"511,000","512,500"
9/13/1980,"414,000",84.2,"492,000","504,250"
9/20/1980,"381,000",82.1,"465,000","492,500"
9/27/1980,"363,000",78.6,"463,000","482,750"
10/4/1980,"410,000",88.9,"462,000","470,500"
10/11/1980,"417,000",93.4,"447,000","459,250"
10/18/1980,"355,000",83.8,"425,000","449,250"
10/25/1980,"384,000",92.1,"418,000","438,000"
11/1/1980,"395,000",94.3,"419,000","427,250"
11/8/1980,"416,000",102.4,"407,000","417,250"
11/15/1980,"403,000",94.4,"427,000","417,750"
11/22/1980,"440,000",110.7,"398,000","412,750"
11/29/1980,"407,000",98.8,"412,000","411,000"
12/6/1980,"534,000",128.3,"416,000","413,250"
12/13/1980,"481,000",116.7,"413,000","409,750"
12/20/1980,"499,000",121.2,"412,000","413,250"
12/27/1980,"546,000",137.1,"399,000","410,000"
1/3/1981,"580,000",141.5,"410,000","408,500"
1/10/1981,"839,000",200.1,"419,000","410,000"
1/17/1981,"638,000",151.8,"421,000","412,250"
1/24/1981,"521,000",131.6,"396,000","411,500"
1/31/1981,"490,000",116.8,"419,000","413,750"
2/7/1981,"500,000",119.1,"420,000","414,000"
2/14/1981,"439,000",104,"423,000","414,500"
2/21/1981,"430,000",98.2,"438,000","425,000"
2/28/1981,"432,000",99.7,"434,000","428,750"
3/7/1981,"414,000",101.3,"409,000","426,000"
3/14/1981,"385,000",94.4,"408,000","422,250"
3/21/1981,"365,000",91.2,"401,000","413,000"
3/28/1981,"356,000",86.4,"412,000","407,500"
4/4/1981,"383,000",92.1,"417,000","409,500"
4/11/1981,"401,000",101.4,"396,000","406,500"
4/18/1981,"350,000",89.3,"392,000","404,250"
4/25/1981,"379,000",87.1,"436,000","410,250"
5/2/1981,"342,000",82.9,"413,000","409,250"
5/9/1981,"369,000",87.3,"423,000","416,000"
5/16/1981,"340,000",82.2,"414,000","421,500"
5/23/1981,"342,000",82.4,"415,000","416,250"
5/30/1981,"301,000",72.4,"417,000","417,250"
6/6/1981,"384,000",89.9,"428,000","418,500"
6/13/1981,"367,000",86.7,"425,000","421,250"
6/20/1981,"376,000",86.4,"435,000","426,250"
6/27/1981,"387,000",87.2,"444,000","433,000"
7/4/1981,"430,000",93.7,"460,000","441,000"
7/11/1981,"516,000",121.1,"426,000","441,250"
7/18/1981,"481,000",111.9,"430,000","440,000"
7/25/1981,"429,000",105.6,"407,000","430,750"
8/1/1981,"444,000",93.3,"476,000","434,750"
8/8/1981,"419,000",93.7,"448,000","440,250"
8/15/1981,"369,000",83.5,"442,000","443,250"
8/22/1981,"351,000",80.8,"434,000","450,000"
8/29/1981,"352,000",78.1,"451,000","443,750"
9/5/1981,"396,000",83.8,"473,000","450,000"
9/12/1981,"331,000",73,"454,000","453,000"
9/19/1981,"392,000",82.7,"475,000","463,250"
9/26/1981,"392,000",79.9,"491,000","473,250"
10/3/1981,"416,000",85,"489,000","477,250"
10/10/1981,"476,000",97.1,"491,000","486,500"
10/17/1981,"408,000",83.8,"487,000","489,500"
10/24/1981,"450,000",93.3,"483,000","487,500"
10/31/1981,"479,000",93.2,"514,000","493,750"
11/7/1981,"534,000",104,"514,000","499,500"
11/14/1981,"483,000",93.4,"517,000","507,000"
11/21/1981,"522,000",112.7,"464,000","502,250"
11/28/1981,"535,000",97,"552,000","511,750"
12/5/1981,"726,000",130.2,"558,000","522,750"
12/12/1981,"657,000",119.4,"551,000","531,250"
12/19/1981,"644,000",119.6,"539,000","550,000"
12/26/1981,"702,000",126.4,"556,000","551,000"
1/2/1982,"694,300",140.2,"495,000","535,250"
1/9/1982,"1,073,500",197,"545,000","533,750"
1/16/1982,"761,700",155.8,"489,000","521,250"
1/23/1982,"771,200",136.7,"564,000","523,250"
1/30/1982,"692,300",118.8,"583,000","545,250"
2/6/1982,"671,000",120.6,"556,000","548,000"
2/13/1982,"532,800",105.1,"507,000","552,500"
2/20/1982,"522,900",96.2,"544,000","547,500"
2/27/1982,"536,300",101.6,"528,000","533,750"
3/6/1982,"566,300",101.8,"556,000","533,750"
3/13/1982,"515,100",95.5,"539,000","541,750"
3/20/1982,"510,500",91.7,"557,000","545,000"
3/27/1982,"501,500",87.4,"574,000","556,500"
4/3/1982,"516,600",89.4,"578,000","562,000"
4/10/1982,"606,300",103.6,"585,000","573,500"
4/17/1982,"540,300",90.5,"597,000","583,500"
4/24/1982,"518,600",88.2,"588,000","587,000"
5/1/1982,"475,600",82.5,"576,000","586,500"
5/8/1982,"516,500",88.5,"584,000","586,250"
5/15/1982,"486,500",83.1,"585,000","583,250"
5/22/1982,"486,300",83,"586,000","582,750"
5/29/1982,"485,800",82.6,"588,000","585,750"
6/5/1982,"478,600",78.3,"611,000","592,500"
6/12/1982,"541,600",88.2,"614,000","599,750"
6/19/1982,"508,100",85.9,"591,000","601,000"
6/26/1982,"507,700",87.2,"582,000","599,500"
7/3/1982,"594,400",99.1,"600,000","596,750"
7/10/1982,"631,400",110.5,"572,000","586,250"
7/17/1982,"647,000",114.2,"567,000","580,250"
7/24/1982,"576,100",107.5,"536,000","568,750"
7/31/1982,"562,600",93,"605,000","570,000"
8/7/1982,"569,200",93.9,"606,000","578,500"
8/14/1982,"536,400",84.2,"637,000","596,000"
8/21/1982,"510,400",81.3,"628,000","619,000"
8/28/1982,"502,300",77.6,"647,000","629,500"
9/4/1982,"537,600",82.5,"651,000","640,750"
9/11/1982,"467,700",73,"641,000","641,750"
9/18/1982,"559,500",82.3,"680,000","654,750"
9/25/1982,"535,000",79.7,"671,000","660,750"
10/2/1982,"565,600",81.4,"695,000","671,750"
10/9/1982,"638,100",98,"651,000","674,250"
10/16/1982,"540,300",82.3,"656,000","668,250"
10/23/1982,"577,600",92.7,"623,000","656,250"
10/30/1982,"576,800",90.6,"637,000","641,750"
11/6/1982,"604,800",102.6,"589,000","626,250"
11/13/1982,"546,700",91.2,"599,000","612,000"
11/20/1982,"650,400",112.7,"577,000","600,500"
11/27/1982,"574,100",93.9,"612,000","594,250"
12/4/1982,"709,400",127.4,"557,000","586,250"
12/11/1982,"638,200",119.7,"533,000","569,750"
12/18/1982,"598,000",116,"516,000","554,500"
12/25/1982,"653,600",133.6,"489,000","523,750"
1/1/1983,"745,100",139.6,"534,000","518,000"
1/8/1983,"976,600",191.5,"510,000","512,250"
1/15/1983,"773,600",161.4,"479,000","503,000"
1/22/1983,"650,600",135.8,"479,000","500,500"
1/29/1983,"597,700",118.9,"503,000","492,750"
2/5/1983,"594,200",118.5,"501,000","490,500"
2/12/1983,"525,100",108.1,"486,000","492,250"
2/19/1983,"506,300",104,"487,000","494,250"
2/26/1983,"448,700",93.3,"481,000","488,750"
3/5/1983,"497,400",100.4,"495,000","487,250"
3/12/1983,"459,700",96.7,"475,000","484,500"
3/19/1983,"427,500",90.9,"470,000","480,250"
3/26/1983,"422,100",87.8,"481,000","480,250"
4/2/1983,"423,000",86.2,"491,000","479,250"
4/9/1983,"509,700",102.8,"496,000","484,500"
4/16/1983,"464,800",90.3,"515,000","495,750"
4/23/1983,"431,300",88.4,"488,000","497,500"
4/30/1983,"399,900",81.7,"490,000","497,250"
5/7/1983,"435,000",88,"494,000","496,750"
5/14/1983,"385,200",83,"464,000","484,000"
5/21/1983,"380,300",82.6,"460,000","477,000"
5/28/1983,"373,000",82.2,"454,000","468,000"
6/4/1983,"351,100",76.4,"459,000","459,250"
6/11/1983,"390,100",88.3,"442,000","453,750"
6/18/1983,"369,200",85.1,"434,000","447,250"
6/25/1983,"383,500",86.7,"442,000","444,250"
7/2/1983,"397,400",94.1,"422,000","435,000"
7/9/1983,"451,900",109.7,"412,000","427,500"
7/16/1983,"459,400",116.1,"396,000","418,000"
7/23/1983,"428,300",108.5,"395,000","406,250"
7/30/1983,"383,400",92.4,"415,000","404,500"
8/6/1983,"382,500",92.1,"415,000","405,250"
8/13/1983,"382,300",83.7,"457,000","420,500"
8/20/1983,"356,900",80.2,"445,000","433,000"
8/27/1983,"323,600",75.9,"426,000","435,750"
9/3/1983,"328,800",80.1,"411,000","434,750"
9/10/1983,"288,700",71.7,"403,000","421,250"
9/17/1983,"326,900",80.7,"405,000","411,250"
9/24/1983,"324,700",78.1,"416,000","408,750"
10/1/1983,"318,500",77.1,"413,000","409,250"
10/8/1983,"390,500",96.1,"406,000","410,000"
10/15/1983,"319,900",81.2,"394,000","407,250"
10/22/1983,"354,900",90.1,"394,000","401,750"
10/29/1983,"356,400",88.3,"404,000","399,500"
11/5/1983,"398,200",100.9,"395,000","396,750"
11/12/1983,"347,300",89,"390,000","395,750"
11/19/1983,"431,900",111.6,"387,000","394,000"
11/26/1983,"362,900",91.1,"398,000","392,500"
12/3/1983,"458,400",125.6,"365,000","385,000"
12/10/1983,"442,900",120.2,"368,000","379,500"
12/17/1983,"414,600",114.5,"362,000","373,250"
12/24/1983,"496,800",131.9,"377,000","368,000"
12/31/1983,"558,900",150.2,"372,000","369,750"
1/7/1984,"621,600",174.7,"356,000","366,750"
1/14/1984,"637,900",181.8,"351,000","364,000"
1/21/1984,"475,100",142.5,"333,000","353,000"
1/28/1984,"448,500",123.4,"364,000","351,000"
2/4/1984,"408,400",119.2,"342,000","347,500"
2/11/1984,"381,500",113,"338,000","344,250"
2/18/1984,"349,300",104.4,"334,000","344,500"
2/25/1984,"329,100",95.9,"343,000","339,250"
3/3/1984,"350,500",101.1,"347,000","340,500"
3/10/1984,"344,000",99.5,"346,000","342,500"
3/17/1984,"323,500",92.7,"349,000","346,250"
3/24/1984,"317,600",91.8,"346,000","347,000"
3/31/1984,"291,400",85.4,"341,000","345,500"
4/7/1984,"390,300",102.4,"381,000","354,250"
4/14/1984,"330,800",92.7,"357,000","356,250"
4/21/1984,"326,500",89.8,"364,000","360,750"
4/28/1984,"309,300",82.3,"375,000","369,250"
5/5/1984,"318,900",87.3,"365,000","365,250"
5/12/1984,"312,100",84.8,"368,000","368,000"
5/19/1984,"294,200",83,"354,000","365,500"
5/26/1984,"292,700",82.8,"354,000","360,250"
6/2/1984,"268,700",75.7,"355,000","357,750"
6/9/1984,"333,800",90.4,"369,000","358,000"
6/16/1984,"309,900",85.9,"361,000","359,750"
6/23/1984,"316,800",87.6,"362,000","361,750"
6/30/1984,"329,000",91.4,"360,000","363,000"
7/7/1984,"432,500",118.3,"366,000","362,250"
7/14/1984,"435,900",121.1,"360,000","362,000"
7/21/1984,"396,200",110.9,"357,000","360,750"
7/28/1984,"343,800",95.9,"359,000","360,500"
8/4/1984,"348,100",91.2,"382,000","364,500"
8/11/1984,"328,100",86.4,"380,000","369,500"
8/18/1984,"321,000",80,"401,000","380,500"
8/25/1984,"303,300",76.8,"395,000","389,500"
9/1/1984,"303,500",78.9,"385,000","390,250"
9/8/1984,"289,300",71.9,"402,000","395,750"
9/15/1984,"320,700",81.7,"393,000","393,750"
9/22/1984,"313,200",79.3,"395,000","393,750"
9/29/1984,"304,700",75.8,"402,000","398,000"
10/6/1984,"373,300",92.5,"403,000","398,250"
10/13/1984,"353,200",86,"410,000","402,500"
10/20/1984,"378,700",86.4,"439,000","413,500"
10/27/1984,"380,500",89.6,"425,000","419,250"
11/3/1984,"413,400",97.6,"423,000","424,250"
11/10/1984,"397,500",101.2,"393,000","420,000"
11/17/1984,"370,800",96.9,"383,000","406,000"
11/24/1984,"387,000",90.2,"429,000","407,000"
12/1/1984,"494,700",123.5,"401,000","401,500"
12/8/1984,"477,900",124.7,"383,000","399,000"
12/15/1984,"443,700",114.9,"386,000","399,750"
12/22/1984,"482,300",127.3,"379,000","387,250"
12/29/1984,"527,500",139.3,"379,000","381,750"
1/5/1985,"568,300",154.1,"369,000","378,250"
1/12/1985,"770,000",199.2,"387,000","378,500"
1/19/1985,"537,700",149.8,"359,000","373,500"
1/26/1985,"478,300",130.1,"368,000","370,750"
2/2/1985,"452,400",117.1,"386,000","375,000"
2/9/1985,"473,300",117.9,"401,000","378,500"
2/16/1985,"404,700",103.8,"390,000","386,250"
2/23/1985,"379,000",97.3,"390,000","391,750"
3/2/1985,"377,300",100.9,"374,000","388,750"
3/9/1985,"389,200",101,"385,000","384,750"
3/16/1985,"360,500",93.4,"386,000","383,750"
3/23/1985,"346,700",92.9,"373,000","379,500"
3/30/1985,"329,100",85.3,"386,000","382,500"
4/6/1985,"398,000",98.3,"405,000","387,500"
4/13/1985,"397,500",96.7,"411,000","393,750"
4/20/1985,"351,800",89.9,"391,000","398,250"
4/27/1985,"324,700",84.2,"386,000","398,250"
5/4/1985,"335,600",86,"390,000","394,500"
5/11/1985,"339,100",86.1,"394,000","390,250"
5/18/1985,"324,900",83,"391,000","390,250"
5/25/1985,"328,500",83,"396,000","392,750"
6/1/1985,"293,500",74.7,"393,000","393,500"
6/8/1985,"368,900",91.6,"403,000","395,750"
6/15/1985,"339,200",86.9,"390,000","395,500"
6/22/1985,"339,500",87.9,"386,000","393,000"
6/29/1985,"349,800",89.6,"390,000","392,250"
7/6/1985,"409,500",103.8,"395,000","390,250"
7/13/1985,"481,500",124.6,"386,000","389,250"
7/20/1985,"413,700",111.9,"370,000","385,250"
7/27/1985,"358,700",99.2,"362,000","378,250"
8/3/1985,"365,800",89.8,"407,000","381,250"
8/10/1985,"358,200",89.2,"402,000","385,250"
8/17/1985,"319,400",80.1,"399,000","392,500"
8/24/1985,"314,800",77.7,"405,000","403,250"
8/31/1985,"317,600",77.7,"409,000","403,750"
9/7/1985,"304,700",71.6,"426,000","409,750"
9/14/1985,"332,900",81.6,"408,000","412,000"
9/21/1985,"317,600",79.3,"401,000","411,000"
9/28/1985,"301,600",75.6,"399,000","408,500"
10/5/1985,"355,600",87.9,"405,000","403,250"
10/12/1985,"358,000",89.4,"400,000","401,250"
10/19/1985,"331,000",82.8,"400,000","401,000"
10/26/1985,"375,700",89.8,"418,000","405,750"
11/2/1985,"375,300",94.2,"398,000","404,000"
11/9/1985,"404,100",101.8,"397,000","403,250"
11/16/1985,"380,300",95.7,"397,000","402,500"
11/23/1985,"423,100",110.8,"382,000","393,500"
11/30/1985,"384,700",97.9,"393,000","392,250"
12/7/1985,"504,200",126.4,"399,000","392,750"
12/14/1985,"443,400",116.1,"382,000","389,000"
12/21/1985,"458,200",124,"370,000","386,000"
12/28/1985,"548,200",140.5,"390,000","385,250"
1/4/1986,"547,500",151.1,"362,000","376,000"
1/11/1986,"803,900",202.5,"397,000","379,750"
1/18/1986,"568,800",156.2,"364,000","378,250"
1/25/1986,"395,700",115.2,"344,000","366,750"
2/1/1986,"425,400",116.9,"364,000","367,250"
2/8/1986,"438,100",119.8,"366,000","359,500"
2/15/1986,"374,200",104.6,"358,000","358,000"
2/22/1986,"382,200",98,"390,000","369,500"
3/1/1986,"381,200",101.8,"375,000","372,250"
3/8/1986,"371,700",101.5,"366,000","372,250"
3/15/1986,"361,600",94.7,"382,000","378,250"
3/22/1986,"363,100",93.8,"387,000","377,500"
3/29/1986,"333,300",84.1,"396,000","382,750"
4/5/1986,"366,100",96.1,"381,000","386,500"
4/12/1986,"386,100",99.4,"388,000","388,000"
4/19/1986,"348,700",91,"383,000","387,000"
4/26/1986,"335,100",85.7,"391,000","385,750"
5/3/1986,"333,600",85.1,"392,000","388,500"
5/10/1986,"343,800",87,"395,000","390,250"
5/17/1986,"319,000",83.2,"384,000","390,500"
5/24/1986,"321,700",83.3,"386,000","389,250"
5/31/1986,"278,700",74.6,"373,000","384,500"
6/7/1986,"342,200",91.3,"375,000","379,500"
6/14/1986,"324,700",88.1,"369,000","375,750"
6/21/1986,"327,400",89.1,"367,000","371,000"
6/28/1986,"336,100",90.5,"371,000","370,500"
7/5/1986,"377,400",101.9,"371,000","369,500"
7/12/1986,"456,200",126.3,"361,000","367,500"
7/19/1986,"402,400",113.8,"354,000","364,250"
7/26/1986,"370,700",102.5,"362,000","362,000"
8/2/1986,"370,900",89.2,"416,000","373,250"
8/9/1986,"376,900",90.5,"416,000","387,000"
8/16/1986,"326,000",80.2,"407,000","400,250"
8/23/1986,"310,200",78.2,"397,000","409,000"
8/30/1986,"307,100",76.6,"401,000","405,250"
9/6/1986,"283,700",70.9,"400,000","401,250"
9/13/1986,"320,800",81.5,"394,000","398,000"
9/20/1986,"315,800",79.2,"399,000","398,500"
9/27/1986,"294,200",75.5,"389,000","395,500"
10/4/1986,"328,900",84.2,"391,000","393,250"
10/11/1986,"357,700",92.4,"387,000","391,500"
10/18/1986,"313,000",81.2,"385,000","388,000"
10/25/1986,"332,400",89.8,"370,000","383,250"
11/1/1986,"334,100",91.9,"364,000","376,500"
11/8/1986,"357,600",102.4,"349,000","367,000"
11/15/1986,"347,400",94.4,"368,000","362,750"
11/22/1986,"410,600",111.3,"369,000","362,500"
11/29/1986,"350,900",95.8,"366,000","363,000"
12/6/1986,"462,700",127.6,"363,000","366,500"
12/13/1986,"438,600",116.9,"375,000","368,250"
12/20/1986,"423,800",120.9,"350,000","363,500"
12/27/1986,"483,900",140.1,"345,000","358,250"
1/3/1987,"483,977",149.8,"323,000","348,250"
1/10/1987,"710,493",204,"348,000","341,500"
1/17/1987,"545,768",160,"341,000","339,250"
1/24/1987,"412,977",119.4,"346,000","339,500"
1/31/1987,"435,743",117.7,"370,000","351,250"
2/7/1987,"444,240",120.7,"368,000","356,250"
2/14/1987,"359,219",106.3,"338,000","355,500"
2/21/1987,"332,930",97.6,"341,000","354,250"
2/28/1987,"355,357",102.2,"348,000","348,750"
3/7/1987,"343,065",101.9,"337,000","341,000"
3/14/1987,"321,153",95.8,"335,000","340,250"
3/21/1987,"313,104",93.5,"335,000","338,750"
3/28/1987,"288,648",88.4,"326,000","333,250"
4/4/1987,"308,940",93.7,"330,000","331,500"
4/11/1987,"344,364",101.8,"338,000","332,250"
4/18/1987,"305,201",87.6,"349,000","335,750"
4/25/1987,"285,566",87,"328,000","336,250"
5/2/1987,"277,726",84.2,"330,000","336,250"
5/9/1987,"276,773",87.8,"315,000","330,500"
5/16/1987,"283,832",83.3,"341,000","328,500"
5/23/1987,"286,150",83.4,"343,000","332,250"
5/30/1987,"242,793",74.6,"326,000","331,250"
6/6/1987,"299,672",91.5,"328,000","334,500"
6/13/1987,"281,043",89,"316,000","328,250"
6/20/1987,"285,191",89.3,"319,000","322,250"
6/27/1987,"294,288",90.4,"326,000","322,250"
7/4/1987,"321,855",98.8,"326,000","321,750"
7/11/1987,"402,706",127,"317,000","322,000"
7/18/1987,"361,491",116.6,"310,000","319,750"
7/25/1987,"339,756",104.9,"324,000","319,250"
8/1/1987,"309,433",88.9,"348,000","324,750"
8/8/1987,"296,403",90.6,"327,000","327,250"
8/15/1987,"256,647",80.4,"319,000","329,500"
8/22/1987,"245,058",78.5,"312,000","326,500"
8/29/1987,"243,829",75.7,"322,000","320,000"
9/5/1987,"255,589",80.9,"316,000","317,250"
9/12/1987,"210,375",70.9,"297,000","311,750"
9/19/1987,"243,651",78.9,"309,000","311,000"
9/26/1987,"242,206",76.5,"317,000","309,750"
